,2017,Rank_2018,city_county,state,type,Rank_In_State_2018,zips
878,33285.0,,Meriwether,Georgia,county,91.0,
879,38229.0,,Miller,Georgia,county,30.0,30442
880,33964.0,,Mitchell,Georgia,county,86.0,30820
881,43106.0,,Monroe,Georgia,county,19.0,"30655,30656"
882,28562.0,,Montgomery,Georgia,county,143.0,30629
883,48982.0,,Morgan,Georgia,county,10.0,39866
884,28986.0,,Murray,Georgia,county,139.0,30564
885,42083.0,,Muscogee,Georgia,county,21.0,
886,32456.0,,Newton,Georgia,county,106.0,39870
887,64194.0,,Oconee,Georgia,county,2.0,
888,36456.0,,Oglethorpe,Georgia,county,52.0,31068
889,36276.0,,Paulding,Georgia,county,51.0,
890,37173.0,,Peach,Georgia,county,48.0,30269
891,45890.0,,Pickens,Georgia,county,12.0,
892,34908.0,,Pierce,Georgia,county,70.0,
893,38423.0,,Pike,Georgia,county,35.0,
894,31150.0,,Polk,Georgia,county,121.0,
895,29034.0,,Pulaski,Georgia,county,136.0,
896,40236.0,,Putnam,Georgia,county,26.0,
897,28699.0,,Quitman,Georgia,county,133.0,31643
898,39632.0,,Rabun,Georgia,county,29.0,30568
899,31453.0,,Randolph,Georgia,county,109.0,
900,36820.0,,Richmond,Georgia,county,46.0,31324
901,33842.0,,Rockdale,Georgia,county,80.0,
902,29949.0,,Schley,Georgia,county,132.0,
903,33079.0,,Screven,Georgia,county,87.0,31560
904,39963.0,,Seminole,Georgia,county,34.0,
905,33422.0,,Spalding,Georgia,county,92.0,
906,37831.0,,Stephens,Georgia,county,40.0,30667
907,21665.0,,Stewart,Georgia,county,157.0,"31314,31315"
908,34522.0,,Sumter,Georgia,county,71.0,31789
909,33643.0,,Talbot,Georgia,county,95.0,31827
910,32719.0,,Taliaferro,Georgia,county,102.0,
911,27812.0,,Tattnall,Georgia,county,146.0,
912,29253.0,,Taylor,Georgia,county,137.0,30178
913,20338.0,,Telfair,Georgia,county,158.0,
914,38110.0,,Terrell,Georgia,county,33.0,
915,42097.0,,Thomas,Georgia,county,20.0,30286
916,36148.0,,Tift,Georgia,county,50.0,"31793,31794"
917,33992.0,,Toombs,Georgia,county,76.0,31090
918,35901.0,,Towns,Georgia,county,49.0,31331
919,29216.0,,Treutlen,Georgia,county,138.0,
920,34951.0,,Troup,Georgia,county,66.0,
921,33212.0,,Turner,Georgia,county,96.0,
922,37784.0,,Twiggs,Georgia,county,36.0,
923,35166.0,,Union,Georgia,county,63.0,30291
924,33922.0,,Upson,Georgia,county,85.0,
925,31704.0,,Walker,Georgia,county,114.0,
926,39022.0,,Walton,Georgia,county,32.0,30510
927,32763.0,,Ware,Georgia,county,104.0,
928,33231.0,,Warren,Georgia,county,94.0,30828
929,34386.0,,Washington,Georgia,county,79.0,30673
930,30164.0,,Wayne,Georgia,county,123.0,30830
931,32211.0,,Webster,Georgia,county,111.0,31012
932,19010.0,,Wheeler,Georgia,county,159.0,
933,33680.0,,White,Georgia,county,88.0,30184
934,37278.0,,Whitfield,Georgia,county,41.0,31756
935,26014.0,,Wilcox,Georgia,county,153.0,
936,38339.0,,Wilkes,Georgia,county,37.0,
937,34285.0,,Wilkinson,Georgia,county,83.0,30187
938,32540.0,,Worth,Georgia,county,97.0,30705
939,32540.0,,Worth,Georgia,county,97.0,30705
940,40883.0,,Hawaii,Hawaii,county,4.0,
941,57049.0,,Honolulu,Hawaii,county,1.0,"96813,96814,96815,96816,96817"
942,47084.0,,Kauai,Hawaii,county,2.0,96734
943,47322.0,,Maui + Kalawao,Hawaii,county,3.0,96730
944,47322.0,,Maui + Kalawao,Hawaii,county,3.0,96730
945,50699.0,,Ada,Idaho,county,2.0,
946,35945.0,,Adams,Idaho,county,27.0,
947,36984.0,,Bannock,Idaho,county,24.0,
948,37484.0,,Bear Lake,Idaho,county,22.0,
949,35691.0,,Benewah,Idaho,county,28.0,
950,34615.0,,Bingham,Idaho,county,33.0,
951,107468.0,,Blaine,Idaho,county,1.0,
952,41580.0,,Boise,Idaho,county,10.0,"83702,83703,83704,83705,83706"
953,39444.0,,Bonner,Idaho,county,14.0,83805
954,46236.0,,Bonneville,Idaho,county,5.0,
955,34792.0,,Boundary,Idaho,county,29.0,83823
956,37944.0,,Butte,Idaho,county,19.0,
957,36314.0,,Camas,Idaho,county,21.0,
958,31422.0,,Canyon,Idaho,county,43.0,83227
959,37788.0,,Caribou,Idaho,county,18.0,
960,42790.0,,Cassia,Idaho,county,7.0,
961,38537.0,,Clark,Idaho,county,17.0,83811
962,33881.0,,Clearwater,Idaho,county,41.0,
963,41476.0,,Custer,Idaho,county,11.0,
964,35609.0,,Elmore,Idaho,county,31.0,83255
965,34974.0,,Franklin,Idaho,county,35.0,83237
966,35350.0,,Fremont (includes Yellowstone National Park),Idaho,county,30.0,83429
967,36200.0,,Gem,Idaho,county,26.0,83610
968,53995.0,,Gooding,Idaho,county,3.0,83330
969,32903.0,,Idaho,Idaho,county,38.0,83631
970,33745.0,,Jefferson,Idaho,county,39.0,
971,36699.0,,Jerome,Idaho,county,23.0,83338
972,43129.0,,Kootenai,Idaho,county,8.0,
973,39454.0,,Latah,Idaho,county,13.0,83855
974,39790.0,,Lemhi,Idaho,county,12.0,
975,43517.0,,Lewis,Idaho,county,6.0,83501
976,33566.0,,Lincoln,Idaho,county,40.0,
977,24881.0,,Madison,Idaho,county,44.0,
978,36149.0,,Minidoka,Idaho,county,25.0,
979,42907.0,,Nez Perce,Idaho,county,9.0,83543
980,33614.0,,Oneida,Idaho,county,37.0,83230
981,32319.0,,Owyhee,Idaho,county,42.0,
982,38125.0,,Payette,Idaho,county,20.0,83661
983,35757.0,,Power,Idaho,county,32.0,
984,34669.0,,Shoshone,Idaho,county,36.0,83352
985,37567.0,,Teton,Idaho,county,15.0,83451
986,38230.0,,Twin Falls,Idaho,county,16.0,83301
987,47866.0,,Valley,Idaho,county,4.0,83622
988,34870.0,,Washington,Idaho,county,34.0,83420
989,34870.0,,Washington,Idaho,county,34.0,83420
990,44055.0,,Adams,Illinois,county,31.0,
991,32888.0,,Alexander,Illinois,county,100.0,62601
992,34896.0,,Bond,Illinois,county,90.0,
993,45005.0,,Boone,Illinois,county,27.0,62816
994,33448.0,,Brown,Illinois,county,99.0,62818
995,41897.0,,Bureau,Illinois,county,47.0,
996,39897.0,,Calhoun,Illinois,county,62.0,62419
997,43059.0,,Carroll,Illinois,county,64.0,61053
998,40212.0,,Cass,Illinois,county,60.0,
999,43106.0,,Champaign,Illinois,county,36.0,"61820,61821,61822"
1000,39756.0,,Christian,Illinois,county,68.0,61924
1001,39877.0,,Clark,Illinois,county,54.0,60111
1002,37175.0,,Clay,Illinois,county,78.0,62824
1003,45539.0,,Clinton,Illinois,county,24.0,61727
1004,39098.0,,Coles,Illinois,county,76.0,
1005,59046.0,,Cook,Illinois,county,4.0,61730
1006,44969.0,,Crawford,Illinois,county,23.0,61421
1007,41910.0,,Cumberland,Illinois,county,48.0,60531
1008,39059.0,,DeKalb,Illinois,county,77.0,60115
1009,45308.0,,De Witt,Illinois,county,29.0,61735
1010,48003.0,,Douglas,Illinois,county,13.0,62074
1011,69106.0,,DuPage,Illinois,county,2.0,
1012,40549.0,,Edgar,Illinois,county,65.0,
1013,39111.0,,Edwards,Illinois,county,79.0,61528
1014,47755.0,,Effingham,Illinois,county,17.0,62401
1015,33549.0,,Fayette,Illinois,county,98.0,61449
1016,49742.0,,Ford,Illinois,county,11.0,
1017,35794.0,,Franklin,Illinois,county,91.0,62638
1018,36054.0,,Fulton,Illinois,county,86.0,61252
1019,43830.0,,Gallatin,Illinois,county,43.0,62935
1020,34425.0,,Greene,Illinois,county,94.0,62642
1021,49480.0,,Grundy,Illinois,county,12.0,
1022,43346.0,,Hamilton,Illinois,county,51.0,62341
1023,43476.0,,Hancock,Illinois,county,33.0,
1024,36658.0,,Hardin,Illinois,county,93.0,62047
1025,41657.0,,Henderson,Illinois,county,66.0,
1026,44073.0,,Henry,Illinois,county,37.0,61537
1027,41329.0,,Iroquois,Illinois,county,52.0,
1028,35488.0,,Jackson,Illinois,county,92.0,62650
1029,42431.0,,Jasper,Illinois,county,35.0,61354
1030,37681.0,,Jefferson,Illinois,county,81.0,
1031,39720.0,,Jersey,Illinois,county,70.0,62052
1032,46417.0,,Jo Daviess,Illinois,county,20.0,61019
1033,34457.0,,Johnson,Illinois,county,97.0,62850
1034,48814.0,,Kane,Illinois,county,14.0,62054
1035,39602.0,,Kankakee,Illinois,county,73.0,60901
1036,46966.0,,Kendall,Illinois,county,21.0,62853
1037,37806.0,,Knox,Illinois,county,83.0,61448
1038,74130.0,,Lake,Illinois,county,1.0,"60012,60014"
1039,42616.0,,LaSalle,Illinois,county,42.0,61301
1040,28640.0,,Lawrence,Illinois,county,102.0,62439
1041,40081.0,,Lee,Illinois,county,67.0,60530
1042,42784.0,,Livingston,Illinois,county,41.0,
1043,35922.0,,Logan,Illinois,county,88.0,
1044,37161.0,,McDonough,Illinois,county,84.0,62544
1045,52999.0,,McHenry,Illinois,county,7.0,"60050,60051"
1046,47247.0,,McLean,Illinois,county,19.0,61754
1047,45425.0,,Macon,Illinois,county,25.0,62544
1048,38899.0,,Macoupin,Illinois,county,69.0,62544
1049,44555.0,,Madison,Illinois,county,30.0,62060
1050,40229.0,,Marion,Illinois,county,53.0,62959
1051,43764.0,,Marshall,Illinois,county,34.0,62441
1052,40016.0,,Mason,Illinois,county,63.0,62443
1053,37218.0,,Massac,Illinois,county,87.0,62257
1054,43943.0,,Menard,Illinois,county,28.0,
1055,43836.0,,Mercer,Illinois,county,39.0,60941
1056,55106.0,,Monroe,Illinois,county,6.0,61052
1057,34961.0,,Montgomery,Illinois,county,89.0,60538
1058,38417.0,,Morgan,Illinois,county,72.0,
1059,57703.0,,Moultrie,Illinois,county,3.0,62446
1060,44393.0,,Ogle,Illinois,county,32.0,61348
1061,47963.0,,Peoria,Illinois,county,16.0,"61602,61603,61604,61605,61606"
1062,35993.0,,Perry,Illinois,county,85.0,
1063,50502.0,,Piatt,Illinois,county,8.0,
1064,40413.0,,Pike,Illinois,county,56.0,62033
1065,29341.0,,Pope,Illinois,county,101.0,
1066,36471.0,,Pulaski,Illinois,county,96.0,62976
1067,56849.0,,Putnam,Illinois,county,5.0,61560
1068,34587.0,,Randolph,Illinois,county,95.0,
1069,39881.0,,Richland,Illinois,county,61.0,62249
1070,43156.0,,Rock Island,Illinois,county,40.0,61201
1071,42933.0,,St. Clair,Illinois,county,38.0,62914
1072,38524.0,,Saline,Illinois,county,80.0,
1073,46187.0,,Sangamon,Illinois,county,22.0,
1074,42046.0,,Schuyler,Illinois,county,45.0,62883
1075,38749.0,,Scott,Illinois,county,59.0,62225
1076,37692.0,,Shelby,Illinois,county,71.0,62565
1077,41674.0,,Stark,Illinois,county,55.0,
1078,40897.0,,Stephenson,Illinois,county,58.0,
1079,44855.0,,Tazewell,Illinois,county,26.0,62375
1080,40905.0,,Union,Illinois,county,57.0,60180
1081,37461.0,,Vermilion,Illinois,county,82.0,
1082,42162.0,,Wabash,Illinois,county,50.0,62297
1083,38885.0,,Warren,Illinois,county,74.0,61087
1084,47563.0,,Washington,Illinois,county,15.0,61571
1085,38184.0,,Wayne,Illinois,county,75.0,60184
1086,46911.0,,White,Illinois,county,18.0,62092
1087,42325.0,,Whiteside,Illinois,county,46.0,
1088,50449.0,,Will,Illinois,county,9.0,61489
1089,42427.0,,Williamson,Illinois,county,44.0,62443
1090,41579.0,,Winnebago,Illinois,county,49.0,61088
1091,49424.0,,Woodford,Illinois,county,10.0,60517
1092,49424.0,,Woodford,Illinois,county,10.0,60517
1093,37119.0,,Adams,Indiana,county,71.0,
1094,44182.0,,Allen,Indiana,county,21.0,47281
1095,47987.0,,Bartholomew,Indiana,county,9.0,
1096,39639.0,,Benton,Indiana,county,39.0,
1097,36463.0,,Blackford,Indiana,county,83.0,
1098,70598.0,,Boone,Indiana,county,2.0,
1099,45194.0,,Brown,Indiana,county,18.0,46112
1100,41367.0,,Carroll,Indiana,county,28.0,
1101,37284.0,,Cass,Indiana,county,75.0,
1102,42231.0,,Clark,Indiana,county,35.0,47930
1103,37025.0,,Clay,Indiana,county,76.0,47841
1104,36455.0,,Clinton,Indiana,county,69.0,47842
1105,32517.0,,Crawford,Indiana,county,91.0,47933
1106,40253.0,,Daviess,Indiana,county,47.0,
1107,45302.0,,Dearborn,Indiana,county,15.0,47525
1108,41066.0,,Decatur,Indiana,county,40.0,46733
1109,42213.0,,DeKalb,Indiana,county,30.0,
1110,35713.0,,Delaware,Indiana,county,86.0,47550
1111,54443.0,,Dubois,Indiana,county,3.0,47527
1112,45451.0,,Elkhart,Indiana,county,17.0,"46514,46516,46517"
1113,38925.0,,Fayette,Indiana,county,56.0,"47906,47907"
1114,53344.0,,Floyd,Indiana,county,5.0,47119
1115,38205.0,,Fountain,Indiana,county,55.0,47341
1116,44614.0,,Franklin,Indiana,county,19.0,46131
1117,40418.0,,Fulton,Indiana,county,53.0,
1118,43743.0,,Gibson,Indiana,county,24.0,
1119,38200.0,,Grant,Indiana,county,60.0,47123
1120,37637.0,,Greene,Indiana,county,64.0,47833
1121,71816.0,,Hamilton,Indiana,county,1.0,46742
1122,48483.0,,Hancock,Indiana,county,8.0,
1123,40438.0,,Harrison,Indiana,county,49.0,47060
1124,47740.0,,Hendricks,Indiana,county,10.0,47120
1125,36561.0,,Henry,Indiana,county,78.0,47126
1126,39916.0,,Howard,Indiana,county,50.0,
1127,40203.0,,Huntington,Indiana,county,44.0,46750
1128,40952.0,,Jackson,Indiana,county,42.0,
1129,42313.0,,Jasper,Indiana,county,37.0,47546
1130,37181.0,,Jay,Indiana,county,68.0,
1131,40448.0,,Jefferson,Indiana,county,48.0,"47130,47190"
1132,37482.0,,Jennings,Indiana,county,74.0,
1133,46528.0,,Johnson,Indiana,county,11.0,
1134,43026.0,,Knox,Indiana,county,26.0,46534
1135,45728.0,,Kosciusko,Indiana,county,13.0,
1136,41176.0,,Lagrange,Indiana,county,46.0,46761
1137,43085.0,,Lake,Indiana,county,25.0,46303
1138,40561.0,,LaPorte,Indiana,county,43.0,46350
1139,38846.0,,Lawrence,Indiana,county,59.0,47025
1140,36675.0,,Madison,Indiana,county,79.0,47250
1141,50328.0,,Marion,Indiana,county,7.0,"46952,46953"
1142,40060.0,,Marshall,Indiana,county,54.0,47859
1143,37659.0,,Martin,Indiana,county,63.0,46151
1144,33457.0,,Miami,Indiana,county,90.0,46959
1145,40303.0,,Monroe,Indiana,county,45.0,46772
1146,38609.0,,Montgomery,Indiana,county,62.0,47558
1147,42318.0,,Morgan,Indiana,county,29.0,46160
1148,37763.0,,Newton,Indiana,county,65.0,
1149,38037.0,,Noble,Indiana,county,66.0,"46060,46062"
1150,38572.0,,Ohio,Indiana,county,57.0,
1151,36862.0,,Orange,Indiana,county,80.0,46968
1152,38500.0,,Owen,Indiana,county,61.0,47453
1153,35478.0,,Parke,Indiana,county,87.0,47368
1154,36596.0,,Perry,Indiana,county,82.0,47974
1155,39773.0,,Pike,Indiana,county,57.0,
1156,50615.0,,Porter,Indiana,county,6.0,46368
1157,46946.0,,Posey,Indiana,county,12.0,47633
1158,42416.0,,Pulaski,Indiana,county,36.0,
1159,36162.0,,Putnam,Indiana,county,84.0,
1160,36856.0,,Randolph,Indiana,county,77.0,
1161,40265.0,,Ripley,Indiana,county,51.0,
1162,44641.0,,Rush,Indiana,county,16.0,46173
1163,46068.0,,St. Joseph,Indiana,county,14.0,
1164,36227.0,,Scott,Indiana,county,85.0,47170
1165,42331.0,,Shelby,Indiana,county,32.0,
1166,42970.0,,Spencer,Indiana,county,31.0,47460
1167,34141.0,,Starke,Indiana,county,88.0,
1168,41161.0,,Steuben,Indiana,county,38.0,
1169,33765.0,,Sullivan,Indiana,county,89.0,"47864,47882"
1170,29016.0,,Switzerland,Indiana,county,92.0,46184
1171,36852.0,,Tippecanoe,Indiana,county,70.0,46570
1172,43742.0,,Tipton,Indiana,county,20.0,46072
1173,36992.0,,Union,Indiana,county,72.0,47390
1174,44004.0,,Vanderburgh,Indiana,county,22.0,47630
1175,37312.0,,Vermillion,Indiana,county,67.0,47441
1176,37443.0,,Vigo,Indiana,county,73.0,
1177,41382.0,,Wabash,Indiana,county,34.0,46992
1178,41888.0,,Warren,Indiana,county,23.0,46792
1179,54188.0,,Warrick,Indiana,county,4.0,
1180,36417.0,,Washington,Indiana,county,81.0,47501
1181,39623.0,,Wayne,Indiana,county,52.0,"46802,46803,46804,46805,46806"
1182,40576.0,,Wells,Indiana,county,41.0,46732
1183,41273.0,,White,Indiana,county,33.0,46184
1184,42586.0,,Whitley,Indiana,county,27.0,46787
1185,42586.0,,Whitley,Indiana,county,27.0,46787
1186,47956.0,,Adair,Iowa,county,35.0,50002
1187,60425.0,,Adams,Iowa,county,1.0,
1188,43516.0,,Allamakee,Iowa,county,62.0,
1189,36659.0,,Appanoose,Iowa,county,97.0,52581
1190,45086.0,,Audubon,Iowa,county,54.0,50025
1191,50585.0,,Benton,Iowa,county,20.0,50835
1192,42221.0,,Black Hawk,Iowa,county,69.0,
1193,46263.0,,Boone,Iowa,county,47.0,"50036,50099"
1194,47251.0,,Bremer,Iowa,county,49.0,
1195,44342.0,,Buchanan,Iowa,county,60.0,
1196,45247.0,,Buena Vista,Iowa,county,45.0,52066
1197,47707.0,,Butler,Iowa,county,46.0,
1198,45730.0,,Calhoun,Iowa,county,38.0,
1199,50694.0,,Carroll,Iowa,county,18.0,51401
1200,44804.0,,Cass,Iowa,county,53.0,
1201,50258.0,,Cedar,Iowa,county,21.0,52543
1202,49935.0,,Cerro Gordo,Iowa,county,22.0,
1203,57693.0,,Cherokee,Iowa,county,4.0,51012
1204,53786.0,,Chickasaw,Iowa,county,8.0,
1205,41325.0,,Clarke,Iowa,county,77.0,50524
1206,47733.0,,Clay,Iowa,county,37.0,
1207,47824.0,,Clayton,Iowa,county,42.0,50530
1208,42167.0,,Clinton,Iowa,county,73.0,52732
1209,39469.0,,Crawford,Iowa,county,90.0,52621
1210,63620.0,,Dallas,Iowa,county,2.0,50063
1211,34351.0,,Davis,Iowa,county,98.0,50065
1212,33322.0,,Decatur,Iowa,county,99.0,50067
1213,48195.0,,Delaware,Iowa,county,34.0,52036
1214,48163.0,,Des Moines,Iowa,county,41.0,"50307,50308,50309,50310,50311"
1215,56603.0,,Dickinson,Iowa,county,7.0,51333
1216,46242.0,,Dubuque,Iowa,county,50.0,"52001,52002,52003"
1217,43177.0,,Emmet,Iowa,county,82.0,50536
1218,42160.0,,Fayette,Iowa,county,72.0,52142
1219,44460.0,,Floyd,Iowa,county,59.0,50435
1220,49186.0,,Franklin,Iowa,county,36.0,
1221,43940.0,,Fremont,Iowa,county,66.0,52561
1222,45392.0,,Greene,Iowa,county,52.0,50636
1223,50936.0,,Grundy,Iowa,county,23.0,50638
1224,49042.0,,Guthrie,Iowa,county,31.0,50115
1225,46943.0,,Hamilton,Iowa,county,25.0,50116
1226,51847.0,,Hancock,Iowa,county,17.0,51536
1227,49143.0,,Hardin,Iowa,county,32.0,51520
1228,43972.0,,Harrison,Iowa,county,68.0,52229
1229,40373.0,,Henry,Iowa,county,83.0,50433
1230,44126.0,,Howard,Iowa,county,55.0,50545
1231,47403.0,,Humboldt,Iowa,county,43.0,50548
1232,49798.0,,Ida,Iowa,county,28.0,51445
1233,51702.0,,Iowa,Iowa,county,16.0,"52240,52242,52245,52246"
1234,42303.0,,Jackson,Iowa,county,67.0,
1235,40877.0,,Jasper,Iowa,county,81.0,50222
1236,38299.0,,Jefferson,Iowa,county,85.0,50129
1237,50536.0,,Johnson,Iowa,county,33.0,50131
1238,41572.0,,Jones,Iowa,county,79.0,52739
1239,41300.0,,Keokuk,Iowa,county,71.0,52632
1240,50641.0,,Kossuth,Iowa,county,27.0,
1241,39430.0,,Lee,Iowa,county,87.0,50605
1242,50374.0,,Linn,Iowa,county,29.0,51033
1243,38603.0,,Louisa,Iowa,county,94.0,
1244,39586.0,,Lucas,Iowa,county,88.0,50151
1245,59337.0,,Lyon,Iowa,county,5.0,50561
1246,47104.0,,Madison,Iowa,county,48.0,52627
1247,40057.0,,Mahaska,Iowa,county,76.0,
1248,45902.0,,Marion,Iowa,county,51.0,52302
1249,40771.0,,Marshall,Iowa,county,79.0,50158
1250,53113.0,,Mills,Iowa,county,13.0,50450
1251,56986.0,,Mitchell,Iowa,county,3.0,50169
1252,46535.0,,Monona,Iowa,county,56.0,52159
1253,40394.0,,Monroe,Iowa,county,78.0,50170
1254,40010.0,,Montgomery,Iowa,county,86.0,50173
1255,45111.0,,Muscatine,Iowa,county,57.0,52761
1256,56110.0,,O'Brien,Iowa,county,6.0,50858
1257,52840.0,,Osceola,Iowa,county,11.0,50213
1258,38926.0,,Page,Iowa,county,91.0,
1259,50023.0,,Palo Alto,Iowa,county,26.0,52324
1260,54505.0,,Plymouth,Iowa,county,9.0,50464
1261,46807.0,,Pocahontas,Iowa,county,30.0,50574
1262,51006.0,,Polk,Iowa,county,24.0,50226
1263,43184.0,,Pottawattamie,Iowa,county,64.0,
1264,44216.0,,Poweshiek,Iowa,county,58.0,
1265,42744.0,,Ringgold,Iowa,county,63.0,
1266,50498.0,,Sac,Iowa,county,12.0,50583
1267,51985.0,,Scott,Iowa,county,19.0,50859
1268,49328.0,,Shelby,Iowa,county,39.0,51570
1269,52054.0,,Sioux,Iowa,county,15.0,51545
1270,39976.0,,Story,Iowa,county,89.0,50248
1271,43132.0,,Tama,Iowa,county,61.0,52339
1272,39947.0,,Taylor,Iowa,county,92.0,51653
1273,37956.0,,Union,Iowa,county,95.0,50258
1274,37839.0,,Van Buren,Iowa,county,93.0,
1275,36928.0,,Wapello,Iowa,county,96.0,52653
1276,48764.0,,Warren,Iowa,county,40.0,51023
1277,52712.0,,Washington,Iowa,county,10.0,52353
1278,40490.0,,Wayne,Iowa,county,75.0,
1279,42623.0,,Webster,Iowa,county,65.0,52355
1280,42464.0,,Winnebago,Iowa,county,70.0,
1281,46862.0,,Winneshiek,Iowa,county,44.0,
1282,41570.0,,Woodbury,Iowa,county,74.0,50275
1283,39928.0,,Worth,Iowa,county,84.0,50001
1284,51704.0,,Wright,Iowa,county,14.0,52540
1285,51704.0,,Wright,Iowa,county,14.0,52540
1286,38176.0,,Allen,Kansas,county,86.0,66833
1287,36673.0,,Anderson,Kansas,county,96.0,67733
1288,35796.0,,Atchison,Kansas,county,101.0,66002
1289,38154.0,,Barber,Kansas,county,70.0,66408
1290,44565.0,,Barton,Kansas,county,34.0,67020
1291,40056.0,,Bourbon,Kansas,county,67.0,67020
1292,41260.0,,Brown,Kansas,county,63.0,67521
1293,43949.0,,Butler,Kansas,county,44.0,67522
1294,43961.0,,Chase,Kansas,county,43.0,67524
1295,38320.0,,Chautauqua,Kansas,county,84.0,
1296,37642.0,,Cherokee,Kansas,county,89.0,66724
1297,41532.0,,Cheyenne,Kansas,county,37.0,67025
1298,58054.0,,Clark,Kansas,county,9.0,
1299,40952.0,,Clay,Kansas,county,76.0,67432
1300,36765.0,,Cloud,Kansas,county,98.0,66094
1301,49455.0,,Coffey,Kansas,county,18.0,67337
1302,43104.0,,Comanche,Kansas,county,46.0,
1303,36963.0,,Cowley,Kansas,county,94.0,67701
1304,35923.0,,Crawford,Kansas,county,99.0,67842
1305,43747.0,,Decatur,Kansas,county,40.0,
1306,39504.0,,Dickinson,Kansas,county,85.0,67520
1307,36703.0,,Doniphan,Kansas,county,102.0,
1308,41899.0,,Douglas,Kansas,county,59.0,67039
1309,46538.0,,Edwards,Kansas,county,22.0,
1310,38382.0,,Elk,Kansas,county,83.0,67344
1311,43805.0,,Ellis,Kansas,county,42.0,67637
1312,39718.0,,Ellsworth,Kansas,county,61.0,67439
1313,40772.0,,Finney,Kansas,county,62.0,
1314,37024.0,,Ford,Kansas,county,93.0,67842
1315,40397.0,,Franklin,Kansas,county,72.0,66735
1316,46894.0,,Geary,Kansas,county,31.0,
1317,54352.0,,Gove,Kansas,county,11.0,67736
1318,43260.0,,Graham,Kansas,county,29.0,67640
1319,45644.0,,Grant,Kansas,county,41.0,66429
1320,66009.0,,Gray,Kansas,county,5.0,67621
1321,49718.0,,Greeley,Kansas,county,10.0,66033
1322,40495.0,,Greenwood,Kansas,county,66.0,67447
1323,55201.0,,Hamilton,Kansas,county,8.0,66853
1324,44555.0,,Harper,Kansas,county,38.0,67058
1325,39753.0,,Harvey,Kansas,county,77.0,66431
1326,53854.0,,Haskell,Kansas,county,20.0,
1327,44405.0,,Hodgeman,Kansas,county,30.0,67734
1328,39634.0,,Jackson,Kansas,county,78.0,
1329,41883.0,,Jefferson,Kansas,county,53.0,67733
1330,45119.0,,Jewell,Kansas,county,33.0,66949
1331,70899.0,,Johnson,Kansas,county,2.0,67855
1332,52343.0,,Kearny,Kansas,county,14.0,
1333,41770.0,,Kingman,Kansas,county,68.0,67068
1334,41488.0,,Kiowa,Kansas,county,57.0,67070
1335,39725.0,,Labette,Kansas,county,74.0,66406
1336,87016.0,,Lane,Kansas,county,1.0,66042
1337,41239.0,,Leavenworth,Kansas,county,64.0,66048
1338,38570.0,,Lincoln,Kansas,county,79.0,67455
1339,34789.0,,Linn,Kansas,county,103.0,66953
1340,44743.0,,Logan,Kansas,county,35.0,67646
1341,36412.0,,Lyon,Kansas,county,97.0,67554
1342,47518.0,,McPherson,Kansas,county,24.0,67460
1343,39347.0,,Marion,Kansas,county,80.0,66861
1344,44167.0,,Marshall,Kansas,county,47.0,
1345,58921.0,,Meade,Kansas,county,6.0,67864
1346,46750.0,,Miami,Kansas,county,32.0,
1347,53613.0,,Mitchell,Kansas,county,16.0,
1348,35010.0,,Montgomery,Kansas,county,100.0,
1349,42789.0,,Morris,Kansas,county,71.0,66515
1350,41977.0,,Morton,Kansas,county,58.0,66439
1351,52071.0,,Nemaha,Kansas,county,17.0,
1352,37394.0,,Neosho,Kansas,county,90.0,66758
1353,50864.0,,Ness,Kansas,county,12.0,67560
1354,40019.0,,Norton,Kansas,county,75.0,67654
1355,39172.0,,Osage,Kansas,county,87.0,66523
1356,43447.0,,Osborne,Kansas,county,45.0,67473
1357,39515.0,,Ottawa,Kansas,county,81.0,66067
1358,37888.0,,Pawnee,Kansas,county,91.0,67567
1359,46978.0,,Phillips,Kansas,county,23.0,67661
1360,50834.0,,Pottawatomie,Kansas,county,21.0,66067
1361,44202.0,,Pratt,Kansas,county,36.0,67124
1362,47608.0,,Rawlins,Kansas,county,15.0,
1363,39347.0,,Reno,Kansas,county,82.0,67346
1364,43127.0,,Republic,Kansas,county,56.0,66964
1365,39592.0,,Rice,Kansas,county,65.0,67570
1366,40847.0,,Riley,Kansas,county,69.0,66531
1367,36736.0,,Rooks,Kansas,county,73.0,66524
1368,40603.0,,Rush,Kansas,county,55.0,67575
1369,41745.0,,Russell,Kansas,county,54.0,67665
1370,47831.0,,Saline,Kansas,county,28.0,67401
1371,67868.0,,Scott,Kansas,county,4.0,66701
1372,50503.0,,Sedgwick,Kansas,county,19.0,67135
1373,35581.0,,Seward,Kansas,county,95.0,
